"","dates","08212300","08211900","08211520","08189700","08189300","08177300","08189200","08189500","08164600","08164800","08115000","08068390","08068450"
"181",2017-01-28,0,0.72,1.07,3.72,0,0.01,0,6.8,7.07,2.51,6.13,3.24,18.1
"182",2017-01-29,0,0.77,1.05,3.68,0,0.01,0,5.81,5.54,2.36,5.26,2.64,16.8
"183",2017-01-30,0.17,0.74,1.1,3.68,0,0.01,0,5.11,4.96,2.2,4.74,2.28,15.6
"184",2017-01-31,0.08,0.6,2.26,3.61,0,0.01,0,4.54,4.45,2.21,4.4,2,16
"185",2017-02-01,0,0.39,1.47,3.85,0,0.01,0,4.59,4.28,2.23,4.35,1.82,16.4
"186",2017-02-02,0,0.12,1.79,3.95,0,0.01,0,4.53,4.09,2.32,4.33,1.65,16.5
"187",2017-02-03,0,0.34,1.53,3.78,0,0.01,0,4.17,3.53,2.02,4.67,1.8,15.9
"188",2017-02-04,0.03,0.37,2.39,3.98,0,0.01,0,4.04,2.96,2.01,3.75,1.31,13.6
"189",2017-02-05,0,0.39,3.08,4.12,0,0.01,0,4.18,2.96,2.07,3.57,1.29,14.2
"190",2017-02-06,0.62,0.39,3.82,4.24,0,0.01,0,4.02,2.88,2.23,3.53,1.66,15.7
"191",2017-02-07,0.36,0.27,3.67,4.57,0,0.01,0,4.15,2.62,2.06,3.1,1.71,16.8
"192",2017-02-08,0,0.32,2.74,4.73,0,0.01,0,4.05,2.27,2.03,3.15,1.83,17.1
"193",2017-02-09,0,0.4,2.53,3.92,0,0.01,0,3.67,1.87,1.87,3.34,1.63,16
"194",2017-02-10,0,0.28,2.16,2.98,0,0.01,0,3.6,1.71,1.89,3.3,1.56,14.1
"195",2017-02-11,0.02,0.41,2.15,3.35,0,0.01,0,3.5,1.73,1.92,3.14,1.4,14.7
"196",2017-02-12,0,0.42,1.88,3.44,0,0.01,0,3.56,1.59,1.97,3.21,1.19,15.1
"197",2017-02-13,0.19,0.35,1.5,3.91,0,0.01,0,3.41,1.68,1.9,3.3,0.89,15.1
"198",2017-02-14,0.2,0.41,2.31,5.29,0,23.5,0,6.44,52.6,4.34,38.6,78.4,155
"199",2017-02-15,0,0.2,1.53,10.5,0,6.55,0,6.64,142,31.4,28,27.5,125
"200",2017-02-16,0,0.2,2,7.6,0,1.9,0,5.51,63.5,34.7,11.2,12.9,53.1
"201",2017-02-17,0.29,0.26,2.71,4.17,0,1.41,0,5.41,30.8,14.7,7.34,9.08,38.1
"202",2017-02-18,0,0.26,2.44,3.31,0,1.17,0,5.17,19.3,8.22,8.62,5.93,34.4
"203",2017-02-19,0,0.25,2.21,3.25,0,1.02,0,4.96,12.8,4.39,6.52,4.3,25.6
"204",2017-02-20,6.21,0.27,95.2,5.23,0,78.2,0,43.1,474,1120,344,153,269
"205",2017-02-21,0.56,0.25,65,6.63,0,2.44,0,841,1580,844,280,114,241
"206",2017-02-22,0.02,0.16,28,6.26,0,0.48,0,528,465,108,72.4,47.4,120
"207",2017-02-23,0,0.15,8.45,4.08,0,0.17,0.05,142,80.6,29.9,28.7,23.4,66.8
"208",2017-02-24,0.01,0.23,4.89,3.49,0,0.12,0.29,55.7,42,13.8,15.5,14,44.9
"209",2017-02-25,0,0.15,3.69,3.03,0,0.09,0.12,32.6,25.4,6.38,8.77,9.55,29.5
"210",2017-02-26,0.02,0.21,1.96,2.94,0,0.08,0.03,23.7,16.6,3.16,6.03,7.46,23.6
"211",2017-02-27,0,0.21,1.2,3.14,0,0.07,0.01,19.1,12.5,2.2,4.99,6.68,23.2
"212",2017-02-28,0.11,0.22,1.13,3.39,0,0.06,0,16.5,9.91,1.98,4.37,5.9,22.5
"213",2017-03-01,0,0.09,1.22,3.48,0,0.05,0,14.1,7.98,1.93,3.87,5.15,22.1
"214",2017-03-02,0,0.04,3.19,3.02,0,0.05,0,11.9,6.16,1.64,3.28,4.78,17.7
"215",2017-03-03,0.19,0.17,2.19,2.84,0,0.04,0,10.5,4.76,1.4,2.99,4.09,15.5
"216",2017-03-04,22.4,0.28,9.78,3.41,0,0.05,0,9.84,4.13,1.29,3.09,3.75,15.6
"217",2017-03-05,8.12,0.24,78.8,7.92,0,0.06,0,12.1,28.5,13.8,554,4.92,22
"218",2017-03-06,1.77,0.18,65.8,15.6,0,0.05,0,10.4,63.1,48.4,603,6.25,39.1
"219",2017-03-07,1.04,0.18,18.7,5.81,0,0.04,0,9.31,43,34.5,163,5.75,32.1
"220",2017-03-08,0.82,0.23,29.5,3.01,0,0.04,0,8.5,58.2,124,66.3,5.75,25.9
"221",2017-03-09,1.71,0.39,68.9,2.71,0,0.04,0,8.17,32.5,101,30.6,5.19,26.2
"222",2017-03-10,21.9,0.43,423,2.72,0,0.04,0.3,10.7,25.9,30.4,16.7,4.83,25.9
"223",2017-03-11,31.8,0.26,940,3.26,0,0.05,10.6,14.1,78.3,628,39.1,8.23,31.2
"224",2017-03-12,3.2,0.25,742,4.28,0,0.05,18.7,137,996,1380,38,8.3,39.9
"225",2017-03-13,1.06,0.15,149,4.4,0,0.04,17.7,158,379,267,13.1,7.39,25.2
"226",2017-03-14,0.96,0.16,69.6,3.63,0,0.03,11.1,54.7,95.4,62.6,7.57,6.06,20.3
"227",2017-03-15,0.62,0.16,33.5,3.09,0,0.03,6.67,32.5,45.7,26.6,5.35,5.32,18.3
"228",2017-03-16,0.47,0.43,14.8,3.18,0,0.03,3.88,23.1,28.1,14.3,4.4,4.67,17
"229",2017-03-17,0.5,0.33,8.09,3.39,0,0.03,2.56,18.1,19.3,7.92,3.91,4.33,16.8
"230",2017-03-18,0.49,0.39,5.94,3.52,0,0.04,2.03,15,13.8,4.26,3.54,3.83,16.7
"231",2017-03-19,0.4,0.39,4.68,4.19,0,0.03,1.54,12.7,10.3,3.18,3.27,3.4,16.2
"232",2017-03-20,0.05,0.42,3.54,3.72,0,0.03,1.1,11.1,7.83,2.72,3.15,3.14,16.3
"233",2017-03-21,0.06,0.4,3.48,3.34,0,0.02,0.82,9.59,6.2,2.49,2.84,2.47,15.3
"234",2017-03-22,0.1,0.14,3.16,3.36,0,0.03,0.74,8.58,5.11,2.41,2.79,2.42,14.5
"235",2017-03-23,0.09,0.26,3.09,3.69,0,0.03,0.58,7.96,4.36,2.29,2.93,2.22,14
"236",2017-03-24,0.11,0.53,2.89,3.93,0,0.04,0.44,7.47,4.23,2.33,2.77,2.25,13.1
"237",2017-03-25,0.09,0.59,2.57,3.6,0,0.03,0.35,6.74,4.01,2.32,3.28,4.86,22.5
"238",2017-03-26,0.1,0.68,2.46,3.4,0,0.02,0.26,6.68,3.31,2.02,2.95,3.21,20.8
"239",2017-03-27,0.1,0.49,2.75,3.49,0,0.03,0.19,6.28,2.92,2.07,3.02,2.87,16.5
"240",2017-03-28,0.11,0.53,2.61,3.3,0,0.04,0.06,5.97,2.89,1.96,2.97,2.55,15.2
"241",2017-03-29,0.17,0.34,2.46,3.41,0,0.05,0,6.15,4.03,6.91,50.8,16.1,97
"242",2017-03-30,0.29,0.24,1.91,3.04,0,0.04,0,5.44,4.3,8.59,28.4,4.42,51.7
"243",2017-03-31,0.39,0.57,1.82,2.8,0,0.03,0,5.16,2.76,3,7.62,3.33,21.2
"244",2017-04-01,0.24,0.47,1.75,2.81,0,0.03,0,5.36,2.44,2.9,4.87,2.9,15.7
"245",2017-04-02,0.24,0.37,1.66,2.67,0,0.03,0,5.11,2.48,3.12,4.15,6.35,38.1
"246",2017-04-03,0.21,0.27,1.48,2.6,0,0.03,0,4.78,2.41,4.63,3.66,4.66,36.3
"247",2017-04-04,0.2,0.53,1.67,2.21,0,0.03,0,4.5,2.21,2.18,3.07,3.76,20.5
"248",2017-04-05,0.34,0.29,1.53,2.54,0,0.03,0,4.38,3.04,1.67,2.77,3.01,17.3
